Date,25 September 2012,
88029,Semnopithecus entellus,"Semnopithecus entellus",Semnopithecus entellus,1
88028,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Semnopithecus,2
436795,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Bulbophyllum dearei,2
154425,CACTACEAE spp.,"CACTACEAE spp. 6 #4 (Except the species included in Appendix I and except Pereskia spp., Pereskiopsis spp. and Quiabentia spp.)",Matucana,2
999287,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Madracis auretenra,2
78753,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Diuris sulphurea,2
227230,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Pavona decussata,2
436793,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Bulbophyllum cribbianum,2
130467,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Mycedium sp. SLR-1995,2
59343,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Orchis patens,2
1185432,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Bulbophyllum wallichii,2
1185431,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Bulbophyllum tianguii,2
1185430,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Bulbophyllum pecten-veneris,2
457235,Euphorbia spp.,"Euphorbia spp. #4 (Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fan-shaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia Milii when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)",Euphorbia azorica,2
457244,Euphorbia spp.,"Euphorbia spp. #4 (Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fan-shaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia Milii when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)",Euphorbia cumulata,2
9528,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Cercopithecinae,2
9529,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Cercocebus,2
472809,Trochilidae spp.,"Trochilidae spp. (Except the species included in Appendix I)",Eupherusa eximia,2
472808,Trochilidae spp.,"Trochilidae spp. (Except the species included in Appendix I)",Eupherusa,2
9524,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Chiropotes,2
9525,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Chiropotes satanas,2
9526,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Catarrhini,2
9527,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Cercopithecidae,2
9520,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Saimiri,2
9521,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Saimiri sciureus,2
472801,Trochilidae spp.,"Trochilidae spp. (Except the species included in Appendix I)",Discosura conversii,2
472800,Trochilidae spp.,"Trochilidae spp. (Except the species included in Appendix I)",Damophila julie,2
176062,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Chalcopsitta cardinalis,2
176063,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Eos,2
176060,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Trichoglossus ornatus,2
176061,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Chalcopsitta,2
176066,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Myiopsitta monachus,2
176067,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Neopsittacus,2
176064,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Eos cyanogenia,2
176065,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Myiopsitta,2
428343,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Elleanthus sp. Szlachetko s.n.,2
176068,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Neopsittacus pullicauda,2
176069,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Oreopsittacus,2
154896,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Oncidium sceptrum,2
212829,Euphorbia spp.,"Euphorbia spp. #4 (Succulent species only except Euphorbia misera and the species included in Appendix I. Artificially propagated specimens of cultivars of Euphorbia trigona, artificially propagated specimens of crested, fan-shaped or colour mutants of Euphorbia lactea, when grafted on artificially propagated root stock of Euphorbia neriifolia, and artificially propagated specimens of cultivars of Euphorbia Milii when they are traded in shipments of 100 or more plants and readily recognizable as artificially propagated specimens, are not subject to the provisions of the Convention)",Euphorbia georgei,2
350299,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Maxillaria minor,2
212821,STRIGIFORMES spp.,"STRIGIFORMES spp. (Except the species included in Appendix I)",Tyto tenebricosa tenebricosa,2
208089,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Papio ursinus ursinus,2
350298,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Maxillaria miniata,2
152920,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Zeuxine strateumatica,2
376084,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Disa walleri,2
142309,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Epidendrum secundum,2
154728,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Tolumnia tuerckheimii,2
59345,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Orchis provincialis,2
141517,Hoodia spp.,"Hoodia spp. #9",Hoodia triebneri,2
672870,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Linguella puberula,2
1109086,Trochilidae spp.,"Trochilidae spp. (Except the species included in Appendix I)",Phaethornis nattereri,2
865895,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Truncatoflabellum australiensis,2
1109084,Penelope albipennis,"Penelope albipennis",Penelope albipennis,1
85610,Terrapene spp.,"Terrapene spp. (Except the species included in Appendix I)",Terrapene,2
865890,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Javania lamprotichum,2
865891,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Madracis asanoi,2
865892,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Phyllangia papuensis,2
865893,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Rhizosmilia robusta,2
125408,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Dryadella,2
350293,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Maxillaria meleagris,2
865898,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Tropidocyathus lessoni,2
865899,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Balanophyllia sp. A MVK-2010,2
376085,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Disa ukingensis,2
125430,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Masdevallia citrinella,2
125546,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Stelis,2
428349,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Isochilus sp. Szlachetko s.n.,2
59346,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Orchis purpurea,2
223443,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Buteo ventralis,2
223442,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Buteo jamaicensis borealis,2
223441,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Buteo regalis,2
223440,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Buteo lagopus kamtschatkensis,2
142246,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Acrorchis roseola,2
223445,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Buteo albigula,2
157078,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Cyanopsitta spixii x Ara maracana,2
78699,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Ansellia africana subsp. africana,2
130066,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Guynia annulata,2
59347,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Orchis quadripunctata,2
321109,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Nisaetus nanus,2
321108,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Harpyopsis novaeguineae,2
321107,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Harpyopsis,2
321106,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Dryotriorchis spectabilis,2
321105,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Dryotriorchis,2
321104,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Terathopius ecaudatus,2
321103,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Terathopius,2
321102,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Lophoictinia isura,2
321101,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Lophoictinia,2
321100,FALCONIFORMES spp.,"FALCONIFORMES spp. (Except the species included in Appendices I and III and the species of the family Cathartidae)",Ictinia plumbea,2
62884,Swietenia humilis,"Swietenia humilis #4",Swietenia humilis,2
513058,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Acropora caroliniana,2
363389,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Pachyphyllum sp. Whitten 1614,2
363388,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Zygostates lunata,2
190152,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Poicephalus robustus,2
190153,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Poicephalus robustus fuscicollis,2
363385,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Trichoceros muralis,2
363384,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Telipogon venustus,2
513056,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Acropora bushyensis,2
513057,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Acropora carduus,2
190154,PSITTACIFORMES spp.,"PSITTACIFORMES spp. (Except the species included in Appendix I and Agapornis roseicollis, Melopsittacus undulatus, Nymphicus hollandicus and Psittacula krameri, which are not included in the Appendices)",Poicephalus robustus suahelicus,2
513055,SCLERACTINIA spp.,"SCLERACTINIA spp. (Fossils are not subject to the provisions of the Convention)",Acropora batunai,2
501543,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Pterygodium volucris,2
30413,Gruidae spp.,"Gruidae spp. (Except the species included in Appendix I)",Balearica,2
30415,Grus japonensis,"Grus japonensis",Grus japonensis,1
30414,Gruidae spp.,"Gruidae spp. (Except the species included in Appendix I)",Balearica pavonina,2
501542,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Pterygodium schelpei,2
501541,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Pterygodium platypetalum,2
59349,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Orchis spitzelii,2
1129343,Aloe spp.,"Aloe spp. #4 (Except the species included in Appendix I. Also excludes Aloe vera, also referenced as Aloe barbadensis which is not included in the Appendices)",Aloe mitriformis,2
179356,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Dendrobium salaccense,2
707767,ZAMIACEAE,"ZAMIACEAE spp. #4 (Except the species included in Appendix I)",Macrozamia parcifolia,2
707766,ZAMIACEAE,"ZAMIACEAE spp. #4 (Except the species included in Appendix I)",Macrozamia mountperriensis,2
707765,ZAMIACEAE,"ZAMIACEAE spp. #4 (Except the species included in Appendix I)",Macrozamia macleayi,2
707764,ZAMIACEAE,"ZAMIACEAE spp. #4 (Except the species included in Appendix I)",Macrozamia fearnsidei,2
707768,ZAMIACEAE,"ZAMIACEAE spp. #4 (Except the species included in Appendix I)",Macrozamia serpentina,2
106726,Testudinidae spp.,"Testudinidae spp. (Except the species included in Appendix I. A zero annual export quota has been established for Geochelone sulcata for specimens removed from the wild and traded for primarily commercial purposes)",Chelonoidis darwini,2
106727,Testudinidae spp.,"Testudinidae spp. (Except the species included in Appendix I. A zero annual export quota has been established for Geochelone sulcata for specimens removed from the wild and traded for primarily commercial purposes)",Chelonoidis becki,2
122388,PRIMATES spp.,"PRIMATES spp. (Except the species included in Appendix I)",Saguinus tripartitus,2
350179,ORCHIDACEAE spp.,"ORCHIDACEAE spp. 7#4 (Except the species included in Appendix I)",Maxillaria carinulata,2
129455,Troides spp.,"Troides spp.",Troides staudingeri,2
129454,Troides spp.,"Troides spp.",Troides prattorum,2
129453,Troides spp.,"Troides spp.",Troides haliphron,2
129452,Trogonoptera spp.,"Trogonoptera spp.",Trogonoptera brookiana,2
129451,Trogonoptera spp.,"Trogonoptera spp.",Trogonoptera,2
